,isocode,year,month,ons_armedconf12_pred_jut,ons_armedconf12_pred_top,ons_armedconf12_pred_aug
61,GBR,2006,1,0.4018733991097652,0.25928399960877213,0.3689267821596955
62,GEO,2006,1,0.10847807746250879,0.17503938039957953,0.13493956171292254
63,GHA,2006,1,0.1019951591246537,0.148948975597181,0.08162104759950663
64,GIN,2006,1,0.37710208363445574,0.1558324087990685,0.3819470270822275
65,GMB,2006,1,0.4473596731910575,0.15902928659359797,0.48246072740787027
66,GNB,2006,1,0.05318778032434275,0.09809535702136474,0.08342041225545554
67,GNQ,2006,1,0.007098331841172781,0.046563252291138855,0.018988113023421842
68,GRC,2006,1,0.012031431165892033,0.07847000102889111,0.011091986389282549
69,GRD,2006,1,0.0035398000912959114,0.017914130472450607,0.010278793620534552
70,GTM,2006,1,0.48785804010087214,0.1626231565504855,0.5192749124608175
71,GUY,2006,1,0.015033379672012322,0.01996158766132559,0.013297793622553612
72,HND,2006,1,0.22644748874713747,0.13058588415845485,0.1900536679462918
73,HRV,2006,1,0.023596373921399794,0.058400892076241856,0.030421088839852107
74,HTI,2006,1,0.6094022373986525,0.5045876244974419,0.6518629732408638
75,HUN,2006,1,0.012031431165892033,0.01936086432694723,0.007723960687973942
76,IDN,2006,1,0.4230758555800722,0.524769117434668,0.46423549957436405
77,IND,2006,1,0.2720852294934292,0.22798251473595843,0.2996655530943487
78,IRL,2006,1,0.011717174060640875,0.074702769415555,0.015689043889834938
79,IRN,2006,1,0.20338318402390967,0.2653632364041992,0.2741370064229587
80,IRQ,2006,1,0.9175463067485071,0.41288317894907794,0.8477929284780368
81,ISL,2006,1,0.0035398000912959114,0.006971754405057548,0.0037071437357608745
82,ISR,2006,1,0.8840905764854545,0.39376357180642085,0.8061680246631652
83,ITA,2006,1,0.02685145094235331,0.050082215993648385,0.015784593185084773
84,JAM,2006,1,0.0656607590509078,0.04505105704486651,0.06565052604550416
85,JOR,2006,1,0.5460688840356889,0.1332926686888509,0.551750754710426
86,JPN,2006,1,0.01656092780705375,0.040039529569883804,0.010067290399488166
87,KAZ,2006,1,0.010635473919618872,0.05347877242376034,0.01794349806907912
88,KEN,2006,1,0.8524313730588563,0.4175123052170898,0.7844899882065903
89,KGZ,2006,1,0.1054061160457682,0.3434972043508639,0.1226455616687021
90,KHM,2006,1,0.09273007090370874,0.18646250578390733,0.08402294626858678
91,KIR,2006,1,0.0035398000912959114,0.027708942474582703,0.010711473837520146
92,KNA,2006,1,0.0035398000912959114,0.039793388087531745,0.015453774294861167
93,KOR,2006,1,0.01375471195418068,0.025347479413292743,0.007086066512370744
94,KWT,2006,1,0.04071135227485791,0.10096825325852164,0.051141438742062124
95,LAO,2006,1,0.10797787697780756,0.18367540703354618,0.1061599919007876
96,LBN,2006,1,0.21327899137270814,0.27352084521211006,0.24478825381619873
97,LBR,2006,1,0.12542065755813037,0.21893449000764512,0.13224472398275552
98,LBY,2006,1,0.011827946986835711,0.1747051075554982,0.04380659061973882
99,LCA,2006,1,0.0035398000912959114,0.025098813401815013,0.009789719980870212
100,LIE,2006,1,0.008918910226706184,,
101,LKA,2006,1,0.9042772889141097,0.5593454246761174,0.8684286839155201
102,LSO,2006,1,0.04959900270859742,0.0565662515830193,0.04955157919564736
103,LTU,2006,1,0.009606800210617857,0.02236071424495472,0.010400067797791835
104,LUX,2006,1,0.0050788803449129,0.005912252392851109,0.00448089167174543
105,LVA,2006,1,0.026319536585097864,0.016503213360403012,0.010787672478601244
106,MAR,2006,1,0.11136431344078752,0.5413906593557037,0.13236585661337755
107,MCO,2006,1,0.008918910226706184,,
108,MDA,2006,1,0.026782067106953317,0.0950411186382695,0.03674916223938937
109,MDG,2006,1,0.0900650019587075,0.20899384366191315,0.08892188569817974
110,MDV,2006,1,0.008080891261573828,0.07494749147528135,0.02016153343235653
111,MEX,2006,1,0.6954340196985235,0.16832360878794872,0.566368319194029
112,MHL,2006,1,0.0035398000912959114,0.01641625392111861,0.010351017523965852
113,MKD,2006,1,0.07481581115339875,0.10288729200084823,0.07524683735896871
114,MLI,2006,1,0.311020719270339,0.20209406683676423,0.2848838467627796
115,MLT,2006,1,0.005069095609100767,0.03516214767685436,0.015527624644548231
116,MMR,2006,1,0.9096741169351261,0.52670234495536,0.879541868879376
117,MNG,2006,1,0.01717854922795313,0.0783418014188954,0.013606355011118893
118,MOZ,2006,1,0.325825106708917,0.1954928685025021,0.3735562432717138
119,MRT,2006,1,0.029890312713543303,0.40627733094716545,0.07911602211228667
120,MUS,2006,1,0.012027692319479831,0.06027030139142936,0.021781630759980155
121,MWI,2006,1,0.01283596896152343,0.13722679816528727,0.04570730999355325
122,MYS,2006,1,0.02743725210328217,0.17731110934440422,0.027028331810621815
123,NAM,2006,1,0.09213371420468844,0.04275778800882807,0.06927008567745464
124,NER,2006,1,0.12636581570178776,0.29928665970716767,0.13998583424353303
125,NGA,2006,1,0.5192572340753756,0.5957610414371373,0.5626000407298696
126,NIC,2006,1,0.026976806079950226,0.053775460578519556,0.017559980216530647
127,NLD,2006,1,0.02769742640288738,0.04076287060178674,0.01371262498948357
128,NOR,2006,1,0.011717174060640875,0.044797321333367925,0.014245155904342055
129,NPL,2006,1,0.9372745336710372,0.6046130074865275,0.9007562587005001
130,NRU,2006,1,0.008918910226706184,,
131,NZL,2006,1,0.011717174060640875,0.015423512081538965,0.005825275180680829
132,OMN,2006,1,0.028959105722525212,0.07068371243974006,0.030341634808016774
133,PAK,2006,1,0.36229718821936174,0.3820846517500474,0.39308645678233867
134,PAN,2006,1,0.026990923867715642,0.028398839828285487,0.013140219076963824
135,PER,2006,1,0.09232329332011684,0.1893669895716949,0.10331535612783344
136,PHL,2006,1,0.9128192302777199,0.49277194846304717,0.8745794604554624
137,PLW,2006,1,0.0035398000912959114,0.02008608171451929,0.010296764263168553
138,PNG,2006,1,0.11695695234342468,0.2443494419880051,0.09662125457529115
139,POL,2006,1,0.02685145094235331,0.06990501397863569,0.014006210658395397
140,PRK,2006,1,0.014111084587198034,0.05664764807761344,0.013612982135524625
141,PRT,2006,1,0.012031431165892033,0.014221670197209593,0.005311310474562437
142,PRY,2006,1,0.027119350414988936,0.06316810235491986,0.02145861659592643
143,QAT,2006,1,0.011343263919084265,0.03323869793183904,0.010940486949732965
144,ROU,2006,1,0.028018531245159843,0.02603543038438243,0.012202041222189975
145,RUS,2006,1,0.8707320296582134,0.42270346363801364,0.7824755542393645
146,RWA,2006,1,0.2653276379652755,0.4853276506830483,0.24561890542337822
147,SAU,2006,1,0.3775519100421325,0.22720858492118887,0.4214901212941077
148,SDN,2006,1,0.943780090800941,0.7002071984926802,0.9146106754976916
149,SEN,2006,1,0.600295162006684,0.19994846240803835,0.6292825780155514
150,SGP,2006,1,0.011717174060640875,0.059719371377300795,0.011055287116271864
151,SLB,2006,1,0.009999605210988227,0.03843251395428971,0.02530043898646493
152,SLE,2006,1,0.0670864875517456,0.2879025812452841,0.12145960509620607
153,SLV,2006,1,0.02284965458249179,0.07950580747554768,0.02732658202441473
154,SMR,2006,1,0.008918910226706184,,
155,SOM,2006,1,0.8851318480503934,0.6368715289855313,0.8722691451544277
156,STP,2006,1,0.0035398000912959114,0.025266547688458384,0.017704451703865514
157,SUR,2006,1,0.015421998783185524,0.09271555889493623,0.031524341291765824
158,SVK,2006,1,0.013011296914989454,0.033407582303170695,0.011227857205570655
159,SVN,2006,1,0.016434721390603823,0.029924608182353374,0.013065399576454915
160,SWE,2006,1,0.011838741920144075,0.06753568008508308,0.013707106947693162
161,SWZ,2006,1,0.016504725523141334,0.09868611705619894,0.02566250036543531
162,SYC,2006,1,0.0035398000912959114,0.05406886709147249,0.020580367817043883
163,SYR,2006,1,0.17543354467129743,0.32047430799023474,0.12448958825368454
164,TCD,2006,1,0.873600645008392,0.4402948478068045,0.8333809046693106
165,TGO,2006,1,0.4554132435256157,0.34946898538926857,0.4529654230474982
166,THA,2006,1,0.7315754893442101,0.356158265025772,0.6889477048882696
167,TJK,2006,1,0.1456827109461037,0.1901572013308084,0.17689154158951623
168,TKM,2006,1,0.009516356405015846,0.08651208062582598,0.024188477675964257
169,TLS,2006,1,0.02811410659821934,0.18599857422006197,0.04836549651099313
170,TON,2006,1,0.0035398000912959114,0.017700407306056404,0.007905367052866246
171,TTO,2006,1,0.025577059192627608,0.07959508272937928,0.02884631675966956
172,TUN,2006,1,0.1038034846234897,0.34874347569756275,0.1114861659386286
173,TUR,2006,1,0.7458723635464032,0.2613949656952386,0.6865141340746314
174,TUV,2006,1,0.008918910226706184,,
175,TWN,2006,1,0.013586498608484586,0.02396474040740716,0.006818385956449282
176,TZA,2006,1,0.11380669392103979,0.37363668137742734,0.12174264627808205
177,UGA,2006,1,0.9326226839243148,0.6159646584713244,0.8920838501465786
178,UKR,2006,1,0.011557350584104429,0.08459593105063481,0.010164812087390958
179,URY,2006,1,0.011803211253447977,0.014507133234116534,0.007593943552654189
180,USA,2006,1,0.11469253525437553,0.165448649099167,0.08197027241686913
181,UZB,2006,1,0.09572567865687637,0.5189509548691896,0.15045292786514147
182,VCT,2006,1,0.0035398000912959114,0.036881084827775086,0.01107574177637502
183,VEN,2006,1,0.19091106230485796,0.1005112702405489,0.1606529739658956
184,VNM,2006,1,0.01375471195418068,0.04039554920680992,0.007397667458972903
185,VUT,2006,1,0.0035398000912959114,0.01933465336175431,0.008808945825311356
186,WSM,2006,1,0.0035398000912959114,0.0353313662379311,0.01248056430073018
187,XKX,2006,1,0.008918910226706184,,
188,YEM,2006,1,0.1040237250333677,0.22861640951071113,0.14604035415600117
189,ZAF,2006,1,0.07238273930390587,0.05908683918963074,0.04301212343351948
190,ZMB,2006,1,0.11194740749812443,0.20406691490655168,0.08643692061210845
191,ZWE,2006,1,0.05084693404151689,0.13822095051122216,0.053970418054515766
0,AFG,2006,2,0.939802111334175,0.6376641540736189,0.8889018749007823
1,AGO,2006,2,0.4294782749329482,0.14273069682259712,0.39788691917687663
2,ALB,2006,2,0.09486516015414395,0.1018855102757338,0.07336775603609844
3,AND,2006,2,0.008349803619851336,,
4,ARE,2006,2,0.011776965147019983,0.05154851629903494,0.017523364732097643
5,ARG,2006,2,0.03230408808149816,0.042039800021643904,0.012592266330243547
6,ARM,2006,2,0.2164035158636823,0.07483488799738432,0.22157858857796586
7,ATG,2006,2,0.008349803619851336,0.008096160895465004,0.006218068221263633
8,AUS,2006,2,0.012417382773073079,0.06852609822278585,0.01609969529884656
9,AUT,2006,2,0.01165024032875554,0.051881845883606136,0.016281200952072798
10,AZE,2006,2,0.3648133922163723,0.20582165654833054,0.4301218489535792
11,BDI,2006,2,0.8902884095437097,0.5698129751453463,0.8632647944555013
12,BEL,2006,2,0.01165024032875554,0.11056419670553233,0.022148979983478232
13,BEN,2006,2,0.01165024032875554,0.1429104145617835,0.05059251702404208
14,BFA,2006,2,0.026064534353029165,0.21924581889582057,0.05366345668041577
15,BGD,2006,2,0.1530346451477054,0.3394405614521861,0.22390370507080473
16,BGR,2006,2,0.011791940186322033,0.06034764837835757,0.0143120555795254
17,BHR,2006,2,0.007287678164839872,0.05362884832111085,0.026288707531568173
18,BHS,2006,2,0.00780820698848877,0.03479245909614709,0.019514437444478252
19,BIH,2006,2,0.022942583191119487,0.1326556498086088,0.06714273109653228
20,BLR,2006,2,0.009908455794342276,0.10114198885930445,0.024191288249926127
21,BLZ,2006,2,0.003229780138890896,0.025544314850780698,0.008662975803988388
22,BOL,2006,2,0.10399465040241718,0.11897516773832083,0.05718314315390345
23,BRA,2006,2,0.12088587717421159,0.04544157429140258,0.08648318172916991
24,BRB,2006,2,0.003229780138890896,0.0073671253810631285,0.004092280143273128
25,BRN,2006,2,0.0050491825312559,0.04454542680689905,0.023225746874215168
26,BTN,2006,2,0.029179042711730746,0.10335530507275596,0.03993672402464465
27,BWA,2006,2,0.030464687446784124,0.06191813414284135,0.040797654069586485
28,CAF,2006,2,0.8025383732721711,0.49751056093637047,0.819099976048193
29,CAN,2006,2,0.08770723022548811,0.044300777853986235,0.046297948090485784
30,CHE,2006,2,0.011791940186322033,0.03527278880661376,0.00940406378797971
31,CHL,2006,2,0.01272678325753737,0.056693400244270324,0.014590456278524426
32,CHN,2006,2,0.10389475970225046,0.07205998404713988,0.06957606050147375
33,CIV,2006,2,0.675649619209187,0.5817890191601586,0.6752817520768074
34,CMR,2006,2,0.06468632750804114,0.14506412200278465,0.07168602861336933
35,COD,2006,2,0.9239206807640419,0.7398688273572562,0.8964764134128573
36,COG,2006,2,0.6364011380111749,0.36931847317946326,0.689955255746384
37,COL,2006,2,0.9320115509061757,0.46901688612584175,0.8540238292847685
38,COM,2006,2,0.05699030943268037,0.055292132093953006,0.04878331652530613
39,CPV,2006,2,0.004591237733422408,0.015214593078750767,0.0065546266118455005
40,CRI,2006,2,0.011810777488524635,0.036558011458940894,0.009446574541883159
41,CUB,2006,2,0.012308022871730306,0.04819429042482498,0.015373970050697652
42,CYP,2006,2,0.012967343291170165,0.031096587711083836,0.012546036698464892
43,CZE,2006,2,0.011490771285216856,0.08147001771169529,0.014796284006493295
44,DEU,2006,2,0.024043520103491384,0.02884608379140525,0.010820346618462269
45,DJI,2006,2,0.061412456656420776,0.15297351934315004,0.07419012783055559
46,DMA,2006,2,0.003229780138890896,0.016867919927218335,0.008812022270468895
47,DNK,2006,2,0.011983497558404149,0.17101427714544015,0.02918036151460042
48,DOM,2006,2,0.01165024032875554,0.10628869509835003,0.023699810787166327
49,DZA,2006,2,0.8808411843830316,0.2793528231017394,0.8001402795249529
50,ECU,2006,2,0.09325761104860235,0.27733622842490463,0.09224081174998493
51,EGY,2006,2,0.3819124016527454,0.4146090496510856,0.45043830643019944
52,ERI,2006,2,0.06367009736382044,0.45216708108758097,0.14600875216910444
53,ESP,2006,2,0.08892662021829532,0.0758380661855022,0.08223758830969106
54,EST,2006,2,0.011499781437290498,0.012974241298174248,0.00508174429713912
55,ETH,2006,2,0.9071634737263293,0.5803557061363392,0.8811359934890116
56,FIN,2006,2,0.011776965147019983,0.016440622798648233,0.007250062918823647
57,FJI,2006,2,0.014296963346191693,0.08992813334326685,0.026933556662484804
58,FRA,2006,2,0.025722441242811367,0.09475736835284973,0.02194402400689731
59,FSM,2006,2,0.008349803619851336,,
60,GAB,2006,2,0.014188390676951448,0.11909285233467744,0.051970868565740604
61,GBR,2006,2,0.25331905761482376,0.30592658952791857,0.2792449029213866
62,GEO,2006,2,0.1085392545873894,0.17493765513305107,0.13447636473390634
63,GHA,2006,2,0.10208041355110449,0.13883346761298634,0.07753089024860359
64,GIN,2006,2,0.4071209708226685,0.16493946038082197,0.41643978317946545
65,GMB,2006,2,0.3209740621017751,0.1555725738574376,0.37075001247618183
66,GNB,2006,2,0.05422018268410364,0.10072047506543415,0.07683147869731372
67,GNQ,2006,2,0.007287678164839872,0.04299108265117218,0.01522955163063728
68,GRC,2006,2,0.01165024032875554,0.02561580796272995,0.00807247087543918
69,GRD,2006,2,0.003229780138890896,0.019309379899608656,0.010993908473370508
70,GTM,2006,2,0.4646443573958553,0.15273684117565384,0.48992168455437335
71,GUY,2006,2,0.014287626278031096,0.015796295765358518,0.012147326562642358
72,HND,2006,2,0.2137396772965488,0.1305919135143045,0.1896647049888495
73,HRV,2006,2,0.023030616940950887,0.052489107918701594,0.029716436569138603
74,HTI,2006,2,0.5838844233117879,0.3199841470433659,0.5435774824528466
75,HUN,2006,2,0.01165024032875554,0.019619928888699293,0.0062739164483299106
76,IDN,2006,2,0.4538743862107213,0.4171131725313634,0.4141777739683477
77,IND,2006,2,0.27628232954370274,0.19716557882087665,0.2893924589847822
78,IRL,2006,2,0.011810777488524635,0.06276198991576146,0.014870479608318906
79,IRN,2006,2,0.2007431094943058,0.2736191718586029,0.2638942204592908
80,IRQ,2006,2,0.9144797415083777,0.4292517487774594,0.8536833134036885
81,ISL,2006,2,0.003229780138890896,0.00637321478590706,0.003808433031931215
82,ISR,2006,2,0.8825471586766408,0.3930743722776261,0.809051493000597
83,ITA,2006,2,0.024250728295017364,0.0413598795840824,0.014434745981391542
84,JAM,2006,2,0.05921454288070618,0.03827577587438093,0.0564725063228617
85,JOR,2006,2,0.5442717667860089,0.14779735392581084,0.5315921299407079
86,JPN,2006,2,0.015399741267930062,0.024528916271472242,0.008700428572000292
87,KAZ,2006,2,0.010188958451919361,0.03994304820035842,0.01150075030332113
88,KEN,2006,2,0.8359948357838098,0.3634110578470468,0.7747830462739288
89,KGZ,2006,2,0.10567039171345383,0.32009466226748995,0.12447287640775143
90,KHM,2006,2,0.09334647364077117,0.16487032455471065,0.08079401129681107
91,KIR,2006,2,0.003229780138890896,0.03325237028006725,0.010870341432188582
92,KNA,2006,2,0.003229780138890896,0.039250163068440175,0.015516413165445192
93,KOR,2006,2,0.013079740293865735,0.01876144952925381,0.006916053396816709
94,KWT,2006,2,0.0410376560855409,0.08000505061410677,0.0463534614607923
95,LAO,2006,2,0.11130458178955678,0.16297580903766917,0.08636268147657412
96,LBN,2006,2,0.19838929702864042,0.32464919468413855,0.23523393370710352
97,LBR,2006,2,0.114445763410327,0.2184626263264952,0.1218370995292111
98,LBY,2006,2,0.012008439484453985,0.1832975908291992,0.047575778337165295
99,LCA,2006,2,0.003229780138890896,0.02786605735455668,0.009916987390937717
100,LIE,2006,2,0.008349803619851336,,
101,LKA,2006,2,0.9014570338880956,0.5711920163115018,0.874377239267087
102,LSO,2006,2,0.04883496145960777,0.05537682973358859,0.047251836619747016
103,LTU,2006,2,0.010461013832541872,0.02518890179470935,0.010299811464397965
104,LUX,2006,2,0.004591237733422408,0.010599158920064416,0.006296008661520571
105,LVA,2006,2,0.025405979035940936,0.014405172627893896,0.009412281380673024
106,MAR,2006,2,0.1099440725433563,0.509492184040904,0.13417086756054208
