,isocode,year,month,ons_armedconf12_pred_jut,ons_armedconf12_pred_top,ons_armedconf12_pred_aug
103,LTU,2000,2,0.05099826883147197,0.03627474478930269,0.020047335975577445
104,LUX,2000,2,0.024339677623852186,0.008016926679108914,0.00995100973365199
105,LVA,2000,2,0.031143493254067487,0.050103855290458646,0.018707941713433332
106,MAR,2000,2,0.04717600545248982,0.22586005361475575,0.05485730305932811
107,MCO,2000,2,0.006483020455549055,,
108,MDA,2000,2,0.05407346433334485,0.0533267538964857,0.0472177739930565
109,MDG,2000,2,0.03766823565512553,0.2622020079173045,0.04184752230038855
110,MDV,2000,2,0.011680610008647424,0.004756441101874131,0.0073104752326631885
111,MEX,2000,2,0.051424276349112785,0.1065327672866135,0.047860738967206336
112,MHL,2000,2,0.011680610008647424,0.021159622780882157,0.015444802168024392
113,MKD,2000,2,0.47843866971104865,0.325036200985228,0.530455289534863
114,MLI,2000,2,0.6643947606416444,0.13037693029483166,0.6010014847703447
115,MLT,2000,2,0.02410376674573947,0.018561631776707194,0.01691246913384308
116,MMR,2000,2,0.8686147373495744,0.5309562942474945,0.8519705059158407
117,MNG,2000,2,0.06572080240209775,0.040862783650458624,0.022947419932808747
118,MOZ,2000,2,0.04925915582412947,0.2883032737140892,0.0983433690243298
119,MRT,2000,2,0.044192854521665534,0.13343356903405926,0.06311834980039127
120,MUS,2000,2,0.0527941909031011,0.09464168555769001,0.057628861623405844
121,MWI,2000,2,0.04007864759004693,0.13013821660703698,0.061619999269171166
122,MYS,2000,2,0.024616176816489508,0.18857999002698836,0.04151447424717543
123,NAM,2000,2,0.6525897013878509,0.39011472918564233,0.7262746950182113
124,NER,2000,2,0.4344290834050631,0.35288346440996277,0.41002246113183577
125,NGA,2000,2,0.8435460952999682,0.5206245885877306,0.7586260442047855
126,NIC,2000,2,0.032178355370805364,0.1834996203200764,0.09114832025135655
127,NLD,2000,2,0.023515054871256755,0.03227742430270495,0.014487885338022708
128,NOR,2000,2,0.044468919768047135,0.054546360769510346,0.01905962295002503
129,NPL,2000,2,0.8215690392610281,0.410559648086034,0.8011783360452741
130,NRU,2000,2,0.006483020455549055,,
131,NZL,2000,2,0.044614449368472746,0.014193070295992375,0.007205301579284812
132,OMN,2000,2,0.0318017033818475,0.15118377092919932,0.05439919747895703
133,PAK,2000,2,0.1699191140908384,0.3931650710055318,0.24273972061393576
134,PAN,2000,2,0.03792896537257143,0.052952595267550036,0.018803461167168165
135,PER,2000,2,0.7418097024823399,0.31199263753925055,0.6239635197431739
136,PHL,2000,2,0.8509627377870066,0.4500087106843583,0.8409902660629497
137,PLW,2000,2,0.011680610008647424,0.026384243290254714,0.016413835401547956
138,PNG,2000,2,0.6808746834777981,0.23046890642835047,0.6504659900115302
139,POL,2000,2,0.02477682005954044,0.10654682367324304,0.034221146628077265
140,PRK,2000,2,0.04017931868742392,0.0708584646171868,0.017148027121054368
141,PRT,2000,2,0.03892955704968328,0.048215883603429745,0.013954804804516987
142,PRY,2000,2,0.02613456570615821,0.2795717838060289,0.048981858861036356
143,QAT,2000,2,0.0448045331922772,0.0410401399365684,0.02720899939823462
144,ROU,2000,2,0.025233980877125913,0.06778406776230662,0.03167574732735943
145,RUS,2000,2,0.8659321801518634,0.4541232843356362,0.7529351458704884
146,RWA,2000,2,0.8355171856843291,0.6773424113255709,0.8519755706138643
147,SAU,2000,2,0.026859443575437316,0.13884811174402792,0.044613305779975694
148,SDN,2000,2,0.9490168270814369,0.5115651757032279,0.8826853310678042
149,SEN,2000,2,0.6741402652691106,0.38093612230726537,0.6649324185320571
150,SGP,2000,2,0.044614449368472746,0.018358601113270846,0.014521817564395727
151,SLB,2000,2,0.04032005024309906,0.15706005794241074,0.07250807573153545
152,SLE,2000,2,0.8597832305134742,0.629227211103771,0.8929879007588386
153,SLV,2000,2,0.03478458781442043,0.20460572126046883,0.076956610662428
154,SMR,2000,2,0.006483020455549055,,
155,SOM,2000,2,0.929347517646116,0.6680190152349647,0.8960508689812757
156,STP,2000,2,0.011680610008647424,0.04114599773325865,0.028406301641501482
157,SUR,2000,2,0.01556831772771736,0.060503217578074205,0.030858744825403923
158,SVK,2000,2,0.08415441398527214,0.03832555156854762,0.022403650578709165
159,SVN,2000,2,0.05971753357326198,0.032711987798438015,0.022993317732276735
160,SWE,2000,2,0.03892955704968328,0.014994059804098006,0.010815334222725
161,SWZ,2000,2,0.026664564808174803,0.06997357016647934,0.04180834443232124
162,SYC,2000,2,0.011680610008647424,0.016108178809958008,0.009587444649383346
163,SYR,2000,2,0.024630741337316776,0.13703028369169615,0.03186713671537563
164,TCD,2000,2,0.8930392434771071,0.5395431156264101,0.8699057342658589
165,TGO,2000,2,0.1661359176057395,0.359782891716645,0.2445257890534114
166,THA,2000,2,0.07929025534246636,0.3057645817832012,0.09533103299733091
167,TJK,2000,2,0.6198916066426512,0.36101687822981066,0.5833138347961061
168,TKM,2000,2,0.04921537585494895,0.03895822931439135,0.024495053532279324
169,TON,2000,2,0.011680610008647424,0.04159431209116511,0.024120542565983533
170,TTO,2000,2,0.05368158038176053,0.021791721361143938,0.02925574411312862
171,TUN,2000,2,0.02314385617382138,0.09518726355421868,0.03405048570777331
172,TUR,2000,2,0.8245772821557663,0.3930423756373512,0.7764145994091226
173,TUV,2000,2,0.006483020455549055,,
174,TWN,2000,2,0.04017931868742392,0.05540187533120424,0.016998628868247913
175,TZA,2000,2,0.062128376558979855,0.46899173606800487,0.09485770790026972
176,UGA,2000,2,0.9135520723135104,0.6497599826115926,0.8706776506255914
177,UKR,2000,2,0.045833759463398197,0.11128954076522861,0.04178059584647971
178,URY,2000,2,0.022075799521373875,0.015067683009989733,0.015341465354454775
179,USA,2000,2,0.039661832163332925,0.1139797417856816,0.020125164663414137
180,UZB,2000,2,0.44287533114679034,0.2668037862525681,0.4957507950021717
181,VCT,2000,2,0.011680610008647424,0.022150779355957592,0.024818182070836033
182,VEN,2000,2,0.37931220366324264,0.21984290832439948,0.35653754907901314
183,VNM,2000,2,0.039661832163332925,0.037739696729693455,0.018394864971259268
184,VUT,2000,2,0.011680610008647424,0.04428203864944501,0.02516391212367707
185,WSM,2000,2,0.011680610008647424,0.011005499052247738,0.011164653383919648
186,XKX,2000,2,0.006483020455549055,,
187,YEM,2000,2,0.04512114471362152,0.24132755046584659,0.0818093602945806
188,YUG,2000,2,0.6610525307584292,0.2619198907942499,0.6258513330785471
189,ZAF,2000,2,0.5215949875763471,0.18141094232956012,0.3302987868100607
190,ZMB,2000,2,0.09806463462906215,0.548796005352041,0.2088698102833221
191,ZWE,2000,2,0.1066095882554045,0.15190698326864183,0.11522229366527136
0,AFG,2000,3,0.9640555703307235,0.6217456327696661,0.912768050863447
1,AGO,2000,3,0.9314596658839333,0.6465558506461621,0.8957872615485951
2,ALB,2000,3,0.17835592905140035,0.5279010429937592,0.35201462772303
3,AND,2000,3,0.006832237610239945,,
4,ARE,2000,3,0.05235930479833675,0.13542422890805497,0.06252155198484576
5,ARG,2000,3,0.05444592323671097,0.055903072253645936,0.0225449567725203
6,ARM,2000,3,0.08423222471448372,0.051946286196916096,0.04700827011770645
7,ATG,2000,3,0.006832237610239945,0.018642686766707293,0.014528005761065714
8,AUS,2000,3,0.037243613576158636,0.048693393683000026,0.010177771659328564
9,AUT,2000,3,0.037790211722273086,0.050762466841675846,0.018318455127753593
10,AZE,2000,3,0.6163454784177873,0.2414309380252675,0.6456615523796825
11,BDI,2000,3,0.9499038723641804,0.740729993383277,0.9357798438755031
12,BEL,2000,3,0.03610279184363001,0.022861584761419505,0.0105838307201062
13,BEN,2000,3,0.038318027648363735,0.4282515375418704,0.10259527340303844
14,BFA,2000,3,0.024944817048727096,0.2989452335744391,0.0758414151272308
15,BGD,2000,3,0.05531427365175478,0.3904310749620796,0.10949807259367544
16,BGR,2000,3,0.037790211722273086,0.12579953649343645,0.037209221228732395
17,BHR,2000,3,0.040445032800598996,0.07678813749998455,0.03755542692698452
18,BHS,2000,3,0.011252937818279067,0.010422892739857302,0.013561362639665434
19,BIH,2000,3,0.05986377046021911,0.28969629356539994,0.10778778445420015
20,BLR,2000,3,0.03964057605986303,0.13682086300718746,0.04206594149751882
21,BLZ,2000,3,0.011252937818279067,0.06364407274889988,0.022083090959101864
22,BOL,2000,3,0.5036745409745204,0.10529376805521744,0.48897979995770663
23,BRA,2000,3,0.15020433581408682,0.04086124147210603,0.11124697205247806
24,BRB,2000,3,0.011252937818279067,0.022752208335060923,0.015146142225098146
25,BRN,2000,3,0.0314812603111731,0.038221299876871846,0.026477675931344567
26,BTN,2000,3,0.14469286406423015,0.10541352300959456,0.10108356879472954
27,BWA,2000,3,0.06302655698870056,0.13071829698155568,0.08328745931124985
28,CAF,2000,3,0.4336782844222707,0.385851499610425,0.5108828164669599
29,CAN,2000,3,0.24757742112432957,0.06565197636725413,0.13518047686002085
30,CHE,2000,3,0.038318027648363735,0.007420165140814796,0.008047411152193687
31,CHL,2000,3,0.02037552070281774,0.11194672693446675,0.024467132091721123
32,CHN,2000,3,0.03157190814589766,0.12021248175523523,0.024733872455606282
33,CIV,2000,3,0.06489412507801748,0.39034590287699983,0.09249270220204764
34,CMR,2000,3,0.289252306801572,0.3332318618355315,0.24248576293868424
35,COD,2000,3,0.9726048865862128,0.7387024212777507,0.9354503404942663
36,COG,2000,3,0.7866061195529929,0.5178363070392109,0.8258329078383336
37,COL,2000,3,0.9145929500212651,0.5326921774888025,0.8298423634766924
38,COM,2000,3,0.2119249238367481,0.20163202589535087,0.30095841972400744
39,CPV,2000,3,0.023386565716924802,0.07608644737495694,0.036913391791582484
40,CRI,2000,3,0.04148233189075707,0.06813649646187497,0.03460754306880462
41,CUB,2000,3,0.036181431544756545,0.04143813060044058,0.014058121574984133
42,CYP,2000,3,0.04022151482197898,0.054381090312558625,0.02975816666111287
43,CZE,2000,3,0.08334733063745618,0.028937675310082015,0.012463206770270071
44,DEU,2000,3,0.034132047290376014,0.016520617692975866,0.0102574266138431
45,DJI,2000,3,0.44695141194022403,0.23971738178997848,0.5116765429636276
46,DMA,2000,3,0.011252937818279067,0.012475887567295322,0.00999509220037093
47,DNK,2000,3,0.03989651935705411,0.012480312751456894,0.008657546484914532
48,DOM,2000,3,0.03641091509292972,0.05262837643616684,0.022036254282614375
49,DZA,2000,3,0.9146952877197496,0.3064395404614791,0.8358178019339828
50,ECU,2000,3,0.08634528959906235,0.2259880453869111,0.06040899648195793
51,EGY,2000,3,0.3692401840815411,0.25499447495131305,0.32114824957082166
52,ERI,2000,3,0.3974726842807368,0.5297630539526741,0.5218868698780829
53,ESP,2000,3,0.03730238940356118,0.28610510611622275,0.08224393556792148
54,EST,2000,3,0.050101545942906944,0.019660945573442137,0.0205514529083129
55,ETH,2000,3,0.948423703346775,0.5667599447581921,0.8758093294747233
56,FIN,2000,3,0.03989651935705411,0.017171131583117213,0.009347159478152756
57,FJI,2000,3,0.027559501735243897,0.055916942894431776,0.026266602446802016
58,FRA,2000,3,0.035663503258577076,0.03736362502720224,0.01568460006803727
59,FSM,2000,3,0.006832237610239945,,
60,GAB,2000,3,0.049073869017542376,0.06059544598275812,0.038192931172618454
61,GBR,2000,3,0.051203230979452195,0.13546535902093929,0.043063339960773106
62,GEO,2000,3,0.25881634079060273,0.2920641306366571,0.23006298852074406
63,GHA,2000,3,0.08776993642042161,0.11465939158762924,0.08160005683254873
64,GIN,2000,3,0.7118747370699803,0.451796724280314,0.7396711974094544
65,GMB,2000,3,0.037348901438755085,0.037887450724805094,0.030223997333947997
66,GNB,2000,3,0.3941265935376775,0.24751835389048796,0.5265804045985406
67,GNQ,2000,3,0.040445032800598996,0.09743846411669946,0.0443104925479499
68,GRC,2000,3,0.03610279184363001,0.0795839024552515,0.0203856000441725
69,GRD,2000,3,0.011252937818279067,0.024775212316173547,0.013665814678206267
70,GTM,2000,3,0.09299580165113272,0.22315205124978138,0.10468742005539411
71,GUY,2000,3,0.027862767835427644,0.012288600174441534,0.01182638586309169
72,HND,2000,3,0.4903502795473166,0.059499939970057196,0.36083141028951027
73,HRV,2000,3,0.05467665236686168,0.10823470991313996,0.07927624330348916
74,HTI,2000,3,0.32729195805440187,0.2831918436776989,0.3938061112218527
75,HUN,2000,3,0.03610279184363001,0.09227791576480515,0.027809214149472905
76,IDN,2000,3,0.7676574295486839,0.5653552075193612,0.7594345524958616
77,IND,2000,3,0.5309605446797807,0.3304479250546643,0.5588371257402951
78,IRL,2000,3,0.044639487942764594,0.11916319310710792,0.03718441384236768
79,IRN,2000,3,0.1276431743287423,0.27530619615952445,0.1981072042782964
80,IRQ,2000,3,0.8945913920866211,0.36805021585597547,0.8250018182631411
81,ISL,2000,3,0.011252937818279067,0.010952695154623111,0.008338456679348466
82,ISR,2000,3,0.620417327138861,0.33029426423424185,0.5368820733510045
83,ITA,2000,3,0.02440335722141558,0.02904381411772571,0.009447135107219954
84,JAM,2000,3,0.10479511907268999,0.05265107897743881,0.05602209800651732
85,JOR,2000,3,0.045194551819748414,0.05801583843850494,0.03860010772132951
86,JPN,2000,3,0.03720228312213955,0.05494057141309601,0.010896228029980047
87,KAZ,2000,3,0.04089494840759055,0.055304513800246806,0.029310605000555
88,KEN,2000,3,0.8495459133396127,0.4252182626918912,0.7847497551780439
89,KGZ,2000,3,0.3731812615618048,0.31708526070833515,0.4785598484661937
90,KHM,2000,3,0.43164292445814606,0.295209918886058,0.3682400859081661
91,KIR,2000,3,0.011252937818279067,0.06563802626691345,0.02945752822571773
92,KNA,2000,3,0.011252937818279067,0.011692205351149601,0.014635950101379035
93,KOR,2000,3,0.03720228312213955,0.05561452984501625,0.012862570659155439
94,KWT,2000,3,0.07947988467857701,0.11092543279895446,0.08078780795056052
95,LAO,2000,3,0.22042569969140974,0.11550217001488434,0.2264741185319083
96,LBN,2000,3,0.8048545932206576,0.5492978071736722,0.7754945053177397
97,LBR,2000,3,0.8453081057346605,0.45048687330877907,0.8169758626528708
98,LBY,2000,3,0.03989651935705411,0.18672359681225442,0.06752652716452608
99,LCA,2000,3,0.011252937818279067,0.025356629822010306,0.01408194162065703
100,LIE,2000,3,0.006832237610239945,,
101,LKA,2000,3,0.9583836523355487,0.5648614127114832,0.9000716444652177
102,LSO,2000,3,0.19521102728270473,0.3130704699691167,0.31221902137859303
103,LTU,2000,3,0.04661381888782096,0.035951341539128,0.01876233137668993
104,LUX,2000,3,0.023386565716924802,0.008751773401756075,0.009444609736972922
105,LVA,2000,3,0.03157039402222061,0.0657040552011292,0.020661358199520842
106,MAR,2000,3,0.04351184057721079,0.24979751440072345,0.05812513898807562
107,MCO,2000,3,0.006832237610239945,,
108,MDA,2000,3,0.053178514254851865,0.07694807705822812,0.05402196501125702
109,MDG,2000,3,0.03687218914681743,0.46803685685529356,0.12658518020662643
110,MDV,2000,3,0.011252937818279067,0.0058871726035174205,0.009062707011733905
111,MEX,2000,3,0.05646349983376736,0.09338371387881908,0.04853829574695661
112,MHL,2000,3,0.011252937818279067,0.02761158788841788,0.01500538333513295
113,MKD,2000,3,0.473862564222755,0.3441980980217059,0.5127321428526319
114,MLI,2000,3,0.6343147498238864,0.13324400214660634,0.5930115469466437
115,MLT,2000,3,0.02310629384162852,0.015771762098109324,0.013789160081571687
116,MMR,2000,3,0.8643201698373689,0.518660611628651,0.8526961495187118
117,MNG,2000,3,0.06233738101833746,0.03816714385410735,0.021081150059135613
118,MOZ,2000,3,0.048461174626105476,0.3587095687062435,0.11777277756423309
119,MRT,2000,3,0.05342919457235214,0.13554133547489078,0.06930805974685564
120,MUS,2000,3,0.04905263185531926,0.08122446727103813,0.0441814575173534
121,MWI,2000,3,0.036365012080788406,0.12571383622902896,0.059289818965463925
122,MYS,2000,3,0.025151992297706142,0.20158656880688536,0.037374626375766495
123,NAM,2000,3,0.6440023228450262,0.39301347188591124,0.7308243008905224
124,NER,2000,3,0.4489602371832622,0.3839809680655266,0.3946877913600696
125,NGA,2000,3,0.8464329715938276,0.5582436447908339,0.7790911895241646
126,NIC,2000,3,0.036642379231328424,0.22856307175844298,0.07526088649138088
127,NLD,2000,3,0.02350273367059424,0.01698021032628006,0.01538521421668482
128,NOR,2000,3,0.041304577940837216,0.03942145544449964,0.01956982903078976
129,NPL,2000,3,0.8188565883413654,0.40508919635869534,0.7990691016032004
130,NRU,2000,3,0.006832237610239945,,
131,NZL,2000,3,0.04208424926072411,0.016309118459833037,0.00848282558418905
132,OMN,2000,3,0.03485627590167248,0.13076512054509448,0.053659591969845065
133,PAK,2000,3,0.17051370713250633,0.3575569878701884,0.21621982565320919
134,PAN,2000,3,0.04260593584681208,0.055480325589165214,0.01925698617137906
135,PER,2000,3,0.7222108184425233,0.2452298252622174,0.5285675856110725
136,PHL,2000,3,0.8524456486352384,0.4973270656729991,0.8422758040028613
137,PLW,2000,3,0.011252937818279067,0.02871664944602101,0.017699759778009132
138,PNG,2000,3,0.7990038790996391,0.20374911346822597,0.7216927775777344
139,POL,2000,3,0.02440335722141558,0.11870555386389167,0.029769019058151457
140,PRK,2000,3,0.037243613576158636,0.10500023210891787,0.02201446068001886
141,PRT,2000,3,0.03610279184363001,0.02228431158186896,0.010157145151047048
142,PRY,2000,3,0.028545229627294905,0.28995621378635467,0.04853460673911493
143,QAT,2000,3,0.040445032800598996,0.03712039579881411,0.02513370445813391
144,ROU,2000,3,0.024670435546537466,0.07552916881809511,0.027608967456144187
145,RUS,2000,3,0.87720436347678,0.4474187870046017,0.770302726110676
146,RWA,2000,3,0.8130600929066117,0.6184896110418683,0.8139175086467455
147,SAU,2000,3,0.02795468564309075,0.1744972960542031,0.04962010098621519
148,SDN,2000,3,0.9446814464927685,0.5164229178484248,0.8841296101235959
149,SEN,2000,3,0.7770323097920152,0.3747771113814064,0.6905655283745257
150,SGP,2000,3,0.04148233189075707,0.014677207194561106,0.01386421108178592
151,SLB,2000,3,0.04868087449093647,0.20465490193958358,0.07466730950540548
152,SLE,2000,3,0.8624375173229802,0.6483318871509803,0.8839498346036841
153,SLV,2000,3,0.03428924043408919,0.09150174478765621,0.05431843678220188
154,SMR,2000,3,0.006832237610239945,,
155,SOM,2000,3,0.9228469060457316,0.70272122097411,0.8969422561429864
156,STP,2000,3,0.011252937818279067,0.07107010914478847,0.034587679121385946
157,SUR,2000,3,0.017135741934170907,0.05404446604322431,0.028922752940187226
158,SVK,2000,3,0.0844571749523206,0.040392795443123714,0.024589595139629977
159,SVN,2000,3,0.05582553045911852,0.03672772311797026,0.02070688526484405
160,SWE,2000,3,0.03610279184363001,0.015475828738662193,0.012647945097559808
161,SWZ,2000,3,0.02936669699416249,0.07147653575562557,0.042331715453116855
162,SYC,2000,3,0.011252937818279067,0.016003891092274694,0.011170313033213577
163,SYR,2000,3,0.025151992297706142,0.1380009113238127,0.027223899144361706
164,TCD,2000,3,0.866910500923068,0.49624430324503765,0.8479920420675586
165,TGO,2000,3,0.16208960321400162,0.3872572968801885,0.24654812495653192
166,THA,2000,3,0.08127328576417253,0.29844839427526876,0.08384275394113118
167,TJK,2000,3,0.6123349717523956,0.357640069724372,0.5765342865169132
168,TKM,2000,3,0.04272786780640962,0.0422679323963394,0.022985781877533654
169,TON,2000,3,0.011252937818279067,0.049858845782374005,0.027313339490852538
170,TTO,2000,3,0.05627004903454598,0.010235109363360893,0.03632588734027253
171,TUN,2000,3,0.023652065084715547,0.05976844750374312,0.025899565947667444
172,TUR,2000,3,0.8073296921206295,0.375944898701323,0.7691939330209562
173,TUV,2000,3,0.006832237610239945,,
174,TWN,2000,3,0.037424568482650536,0.11439562202935986,0.021080851383264383
175,TZA,2000,3,0.06997160736110047,0.47721355415392946,0.0941682056204047
176,UGA,2000,3,0.9145113161525332,0.6013385941432963,0.8776067309929069
177,UKR,2000,3,0.04072460439990039,0.13282923871167393,0.03731190248764486
178,URY,2000,3,0.024685174793506952,0.01968134811129739,0.014950019640782247
179,USA,2000,3,0.03720228312213955,0.09391730421311108,0.023107398983591248
180,UZB,2000,3,0.4500343903990219,0.2596508516315902,0.4723893914464754
181,VCT,2000,3,0.011252937818279067,0.026003084274418203,0.023285801860243573
